id,solver,result,len_proof,time,benchmark_id,polymul
e1536b32-ff29-4a82-a677-95330ebb1b77,z3,solved,562,0.02,cohencu_denorm_inv3_4xlen1.smt2,-1
527c6dc2-8127-49e7-808f-a8ac5084f0e6,z3,unsolved,0,300,cohencu_denorm_inv4_1xlen1.smt2,-1
4e83a320-c575-4600-9679-48c653072fef,z3,unsolved,0,300,cohencu_denorm_inv4_1xlen2.smt2,-1
a774f56a-9ea9-4511-a039-7283e38c7f17,z3,unsolved,0,300,cohencu_denorm_inv4_1xlen3.smt2,-1
61c9bb39-7cc9-4cbb-b7b3-267fb9b659b5,z3,unsolved,0,300,cohencu_denorm_inv4_1xlen4.smt2,-1
2c002e64-0eb6-45c5-87b7-83ffb6c17f58,z3,unsolved,0,300,cohencu_denorm_inv4_2xlen1.smt2,-1
55fa517b-6750-4229-9bd8-ede2833ebea3,z3,unsolved,0,300,cohencu_denorm_inv4_2xlen2.smt2,-1
efc07243-aea7-4f98-af28-b6b25b738619,z3,unsolved,0,300,cohencu_denorm_inv4_2xlen3.smt2,-1
13c71253-b271-438e-8fa3-32e90576d24d,z3,unsolved,0,300,cohencu_denorm_inv4_3xlen1.smt2,-1
9d93793d-e524-4666-91b4-67ed2221f979,z3,solved,685,15.1,cohencu_denorm_inv4_3xlen2.smt2,-1
850c5262-f19d-4bc2-8a44-581e390dd8e7,z3,solved,714,0.19,cohencu_denorm_inv4_4xlen1.smt2,-1
61af780d-ebaf-4c25-a624-6e468443b02a,z3,unsolved,0,300,cohencu_denorm_inv5_1xlen1.smt2,-1
e350f259-916c-4ca3-92dd-2e6679fbf96d,z3,unsolved,0,300,cohencu_denorm_inv5_1xlen2.smt2,-1
9a88c8b7-65fb-4053-84cd-04f1c223c22d,z3,unsolved,0,300,cohencu_denorm_inv5_1xlen3.smt2,-1
04610196-94d0-42b6-8b22-f30cdb96d46b,z3,unsolved,0,300,cohencu_denorm_inv5_1xlen4.smt2,-1
30345378-0e3f-4f19-b2f3-ac29d011fc46,z3,unsolved,0,300,cohencu_denorm_inv5_2xlen1.smt2,-1
4baac5a8-3a04-428e-a982-27a231eb3078,z3,unsolved,0,300,cohencu_denorm_inv5_2xlen2.smt2,-1
f6850b8f-df9e-4d51-b9c7-0c2019b28dc1,z3,unsolved,0,300,cohencu_denorm_inv5_2xlen3.smt2,-1
0b8245ea-b124-4fdb-86e6-4c4b9959db79,z3,solved,704,0.61,cohencu_denorm_inv5_3xlen1.smt2,-1
a63983be-5850-4e49-81e6-0ad69790cfde,z3,solved,729,24.77,cohencu_denorm_inv5_3xlen2.smt2,-1
c3cabfd7-adb8-41c2-afc7-cafe85772d88,z3,unsolved,0,300,cohencu_denorm_inv5_4xlen1.smt2,-1
4c2ebe1a-cb74-41ec-ae58-ed6aa2306964,z3,solved,725,0.06,cohencu_denorm_inv6_1xlen1.smt2,-1
5006ee5f-9a68-4a5d-a9b0-6ead4db098f7,z3,solved,781,0.08,cohencu_denorm_inv6_1xlen2.smt2,-1
eb4be981-75f9-4780-bd1a-b660bb443483,z3,solved,746,16.44,cohencu_denorm_inv6_1xlen3.smt2,-1
66b4ce2a-cbe1-4927-84fa-808abd5827e6,z3,solved,773,175.37,cohencu_denorm_inv6_1xlen4.smt2,-1
76d4720a-5fb4-4f14-9193-fc51d22c8018,z3,unsolved,0,300,cohencu_denorm_inv6_2xlen1.smt2,-1
1a4cb593-9dc0-4d9f-afd5-7df803c45a58,z3,unsolved,0,300,cohencu_denorm_inv6_2xlen2.smt2,-1
23eb0375-5574-4ac3-906a-d257b2cd10c4,z3,unsolved,0,300,cohencu_denorm_inv6_2xlen3.smt2,-1
a6149db4-7981-4933-bfe6-0003281ca7da,z3,unsolved,0,300,cohencu_denorm_inv6_3xlen1.smt2,-1
92c7fc10-b31f-4c07-bcf9-b63c383a646e,z3,solved,802,144.76,cohencu_denorm_inv6_3xlen2.smt2,-1
44a4447d-c9f3-4d69-9111-2906b5024766,z3,unsolved,0,300,cohencu_denorm_inv6_4xlen1.smt2,-1
5282b172-ec7c-4d9f-b0b8-c614912bc168,vampireZ3,solved,73,0.145,cubes_denorm_inv1_1xlen1.smt2,0
bac2d61e-e35a-46d7-a5d3-032536cb1760,vampireZ3,solved,46,0.079,cubes_denorm_inv1_1xlen2.smt2,0
1f33c04e-6117-4f51-8801-3d7aaeb84183,vampireZ3,solved,56,0.147,cubes_denorm_inv1_1xlen3.smt2,0
1aa0859c-de79-40f6-a8dd-3d076b8ca344,vampireZ3,solved,55,0.204,cubes_denorm_inv1_1xlen4.smt2,0
388851f5-3980-4071-a6ca-fd2082391269,vampireZ3,solved,77,0.322,cubes_denorm_inv1_2xlen1.smt2,0
7db7653f-c226-4359-b36d-d37c9390d75f,vampireZ3,solved,79,0.179,cubes_denorm_inv1_2xlen2.smt2,0
bce23487-1289-4998-a7c9-3223d9166ac5,vampireZ3,solved,65,0.373,cubes_denorm_inv1_2xlen3.smt2,0
68d3a227-2d59-4157-8750-e4df74f2d754,vampireZ3,solved,46,0.086,cubes_denorm_inv1_3xlen1.smt2,0
7f9f2a59-aa9c-42aa-b645-33374785a8ec,vampireZ3,solved,88,0.129,cubes_denorm_inv1_3xlen2.smt2,0
e9d58a11-2b1a-41b8-8631-212370ca577a,vampireZ3,solved,24,1.237,cubes_denorm_inv1_4xlen1.smt2,0
293e131e-c48f-48ca-bb1d-674034342e59,vampireZ3,solved,42,0.106,cubes_denorm_inv2_1xlen1.smt2,0
9ea66527-0fdd-482c-9e66-3efa595a47b2,vampireZ3,solved,24,2.569,cubes_denorm_inv2_1xlen2.smt2,0
a369c77d-d12b-402d-83e9-b1f60b0d6997,vampireZ3,solved,24,2.418,cubes_denorm_inv2_1xlen3.smt2,0
a88be498-8a99-4eeb-accf-c7d30325db84,vampireZ3,solved,24,0.081,cubes_denorm_inv2_1xlen4.smt2,0
fdd687e1-3b02-4039-8982-d8141e0af0a7,vampireZ3,solved,24,2.365,cubes_denorm_inv2_2xlen1.smt2,0
c8bc3d96-e254-461d-b7ea-fa0f8a8140f5,vampireZ3,solved,24,3.118,cubes_denorm_inv2_2xlen2.smt2,0
637fdbb5-4eca-494a-992c-1caab984c51b,vampireZ3,solved,24,2.478,cubes_denorm_inv2_2xlen3.smt2,0
06f20fa0-e5c5-4e0c-84e1-2354ec158924,vampireZ3,solved,24,2.696,cubes_denorm_inv2_3xlen1.smt2,0
8be267df-1bc7-4560-ab42-532a83ef5174,vampireZ3,solved,24,2.488,cubes_denorm_inv2_3xlen2.smt2,0
3fe98394-be30-4af3-9993-f0c13c3116a9,vampireZ3,solved,24,64.79,cubes_denorm_inv2_4xlen1.smt2,0
cc82ac0b-42fc-4620-ad86-96c93638b4f2,vampireZ3,solved,23,0.745,cubes_denorm_inv3_1xlen1.smt2,0
be55c87a-9f63-412c-b91a-3b50f974e5d8,vampireZ3,solved,23,2.369,cubes_denorm_inv3_1xlen2.smt2,0
6b1bea80-1bef-47cc-8792-0fcee14e3575,vampireZ3,solved,24,1.035,cubes_denorm_inv3_1xlen3.smt2,0
2b4079fd-c61d-4361-be56-66dbdc145c1e,vampireZ3,solved,24,2.331,cubes_denorm_inv3_1xlen4.smt2,0
eb483908-7dd1-4a6b-8f9a-1cc75c9ed8d9,vampireZ3,solved,47,0.955,cubes_denorm_inv3_2xlen1.smt2,0
3dacfd60-0d6a-4d7d-8837-7276bb63b1e4,vampireZ3,solved,23,0.482,cubes_denorm_inv3_2xlen2.smt2,0
8e4a4d22-7dfa-40c4-b675-e9532515b097,vampireZ3,solved,24,1.849,cubes_denorm_inv3_2xlen3.smt2,0
c4e4794d-5a66-45d7-af68-5c486864dc24,vampireZ3,solved,47,0.205,cubes_denorm_inv3_3xlen1.smt2,0
9ea8abe4-f7b4-42f6-aa88-3f84b36e9a13,vampireZ3,solved,24,2.365,cubes_denorm_inv3_3xlen2.smt2,0
a74c31e3-f8af-4c98-baad-c862defe84c4,vampireZ3,solved,128,0.415,cubes_denorm_inv3_4xlen1.smt2,0
e0e5229e-0b3c-45f4-aa76-f79410bd5cca,vampireZ3,solved,64,0.146,cubes_denorm_inv4_1xlen1.smt2,0
4bbd409e-bcde-44a8-8698-48a21afb834d,vampireZ3,solved,80,0.133,cubes_denorm_inv4_1xlen2.smt2,0
8c4e62f6-7420-4dbf-bf6a-66bce6de18c9,vampireZ3,solved,57,0.109,cubes_denorm_inv4_1xlen3.smt2,0
e6db7d75-0e27-4f09-98b2-aed8678a2254,vampireZ3,solved,59,0.152,cubes_denorm_inv4_1xlen4.smt2,0
1ee795fb-87dc-4b7c-b1eb-21215ad6cfed,vampireZ3,solved,78,0.358,cubes_denorm_inv4_2xlen1.smt2,0
b6c4452b-296b-4bf5-96ae-d6017949bab9,vampireZ3,solved,23,2.436,cubes_denorm_inv4_2xlen2.smt2,0
fd4ca219-7d80-4fa3-b754-744221c3496d,vampireZ3,solved,71,0.362,cubes_denorm_inv4_2xlen3.smt2,0
96078999-7b37-4fd3-b9e9-25df4ca12667,vampireZ3,solved,24,65.818,cubes_denorm_inv4_3xlen1.smt2,0
d12d08bf-fbfc-4906-8418-8f8064e92d92,vampireZ3,solved,78,0.225,cubes_denorm_inv4_3xlen2.smt2,0
9f39854c-b5db-498c-bedb-92d3582a5cab,vampireZ3,solved,50,0.081,cubes_denorm_inv4_4xlen1.smt2,0
ecf0115e-aee7-494a-ad3b-7022e68d0359,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv1_1xlen1.smt2,-1
4be23040-980f-4b0a-8713-a350c10485cf,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv1_1xlen2.smt2,-1
30a07aca-4a69-47d0-9fe6-56fe2545987c,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv1_1xlen3.smt2,-1
65fc5139-07d8-48dd-9306-446eed0cbecc,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv1_1xlen4.smt2,-1
32913c3a-0196-488d-b4cc-98ddbd40a762,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv1_2xlen1.smt2,-1
80fe649b-290c-495e-8d3b-fd1e744fc960,vampireZ3polymul,solved,35,0.216,cubes_denorm_inv1_2xlen2.smt2,1
69654ffd-8cd9-4f1a-b90c-1265ab20cb7d,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv1_2xlen3.smt2,-1
cbe24dd0-6921-4a01-b12d-fa4571afe90e,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv1_3xlen1.smt2,-1
cb932219-0caa-4c17-a49a-cabe3a03ec9d,vampireZ3polymul,solved,9,0.022,cubes_denorm_inv1_3xlen2.smt2,1
8e067afd-3171-42a5-b398-e3b618e59339,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv1_4xlen1.smt2,-1
b9e45b5c-87c4-4d31-9c07-c2137e4e3e03,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv2_1xlen1.smt2,-1
5b48cfc7-c8db-43b5-a368-f244fc142456,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv2_1xlen2.smt2,-1
be954243-be78-473b-8112-895b47680ef4,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv2_1xlen3.smt2,-1
dbfdfbd7-1f4e-43c2-b423-023177c5fc56,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv2_1xlen4.smt2,-1
3938b279-8785-4410-b2e2-7de66c0406a1,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv2_2xlen1.smt2,-1
2aebc89f-64c2-4e4c-8125-2a782adfc87e,vampireZ3polymul,solved,33,0.324,cubes_denorm_inv2_2xlen2.smt2,1
2269ea30-05c5-4c19-8e00-142ca0a218be,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv2_2xlen3.smt2,-1
3457604e-806e-4ed6-9e4b-81f2aa2cb56c,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv2_3xlen1.smt2,-1
63bfb169-815b-4fd5-92d9-060a48a2aec8,vampireZ3polymul,solved,9,0.025,cubes_denorm_inv2_3xlen2.smt2,1
1619737e-7ad0-42b7-b3d3-c3bb53eb63a2,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv2_4xlen1.smt2,-1
8c3b8ca7-bfb7-48e1-bf23-b89517d54e3a,vampireZ3polymul,solved,34,0.23,cubes_denorm_inv3_1xlen1.smt2,1
f914c0a0-1da6-4db4-afbd-8a08d7aaea0a,vampireZ3polymul,solved,34,0.116,cubes_denorm_inv3_1xlen2.smt2,1
341d39b9-1abd-446e-9d17-62f09524a519,vampireZ3polymul,solved,35,0.651,cubes_denorm_inv3_1xlen3.smt2,1
9783fa43-b93f-4b79-b736-862b81ac54be,vampireZ3polymul,solved,35,0.205,cubes_denorm_inv3_1xlen4.smt2,1
75e1f2f9-1bc8-43b1-b9b7-4e7762aec491,vampireZ3polymul,solved,34,0.228,cubes_denorm_inv3_2xlen1.smt2,1
d3ee56a6-60bc-45af-9fc5-14f40418efcb,vampireZ3polymul,solved,10,0.022,cubes_denorm_inv3_2xlen2.smt2,1
a78c3349-6d51-43a9-bdc1-aa1f94a4c6ce,vampireZ3polymul,solved,35,0.75,cubes_denorm_inv3_2xlen3.smt2,1
1223689b-0a77-4754-8ea4-bfbf12d61337,vampireZ3polymul,solved,35,0.233,cubes_denorm_inv3_3xlen1.smt2,1
13e056a8-95c4-4859-a15e-e96b4d318359,vampireZ3polymul,solved,35,5.567,cubes_denorm_inv3_3xlen2.smt2,1
b497efe0-76ef-42e2-9c03-1bffe5fff5ec,vampireZ3polymul,solved,35,0.185,cubes_denorm_inv3_4xlen1.smt2,1
705f88e8-3a85-4f0a-afc4-4f39de67d824,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_1xlen1.smt2,-1
11a9f929-7d73-4837-b548-918ff7c56518,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_1xlen2.smt2,-1
c48fc9a1-cfb7-4ea7-a08f-1ad95b2851b4,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_1xlen3.smt2,-1
25f49f5d-e09b-42b7-9cd3-da98a732c0bb,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_1xlen4.smt2,-1
8ea56844-c106-4c58-9d69-ab6c76c0e4f1,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_2xlen1.smt2,-1
04a0a4bb-c6b4-4417-b6f5-69fd4950fd62,vampireZ3polymul,solved,9,0.022,cubes_denorm_inv4_2xlen2.smt2,1
08e816ba-830f-470a-a6d7-ae3be92b39e4,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_2xlen3.smt2,-1
ea0d8ea9-38ab-4f98-a496-b88dcd0318c7,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_3xlen1.smt2,-1
f3130434-2b98-4f86-9656-aa66aae9b9d7,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_3xlen2.smt2,-1
c11fded3-443d-4249-af32-ced156745e4c,vampireZ3polymul,unsolved,-1,300,cubes_denorm_inv4_4xlen1.smt2,-1
d9c535dd-04d8-44ff-a740-c66c1fb4bd57,vampireZ3polymulOpt,solved,24,0.676,cubes_denorm_inv1_1xlen1.smt2,0
c3967b46-1f32-4a40-9db0-5943728510b1,vampireZ3polymulOpt,solved,25,2.17,cubes_denorm_inv1_1xlen2.smt2,1
9e2a12be-065f-4afb-8746-397e9e581896,vampireZ3polymulOpt,solved,62,0.503,cubes_denorm_inv1_1xlen3.smt2,1
887f93be-d0ae-4723-bb49-5ed2d53341e7,vampireZ3polymulOpt,solved,26,2.081,cubes_denorm_inv1_1xlen4.smt2,1
bef2eea1-ed4a-46b1-b8e5-bb7b40813c94,vampireZ3polymulOpt,solved,24,0.467,cubes_denorm_inv1_2xlen1.smt2,0
ec8af2cd-6367-4396-9bec-5a30fe53897e,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv1_2xlen2.smt2,-1
e6fd1d36-38f2-4e84-b1b8-00667ba3c1cf,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv1_2xlen3.smt2,-1
abe1d5b3-328d-429d-8e5f-07a23b83054c,vampireZ3polymulOpt,solved,46,0.342,cubes_denorm_inv1_3xlen1.smt2,0
ae83ef14-1be0-4873-9eb0-d5baee8efd40,vampireZ3polymulOpt,solved,9,0.067,cubes_denorm_inv1_3xlen2.smt2,1
3f7618b6-b814-4cb4-bdfd-f3c79ec4f1e2,vampireZ3polymulOpt,solved,24,1.128,cubes_denorm_inv1_4xlen1.smt2,0
fbfc340f-1729-480a-973f-81cc0866c81d,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_1xlen1.smt2,-1
750fbcdf-9bae-437f-84a9-39eae3a67212,vampireZ3polymulOpt,solved,24,2.61,cubes_denorm_inv2_1xlen2.smt2,0
0d6b42ce-cdac-40b8-ab02-e1b9bcd69f12,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_1xlen3.smt2,-1
4cb980d5-6be4-4ad9-929c-72893303791e,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_1xlen4.smt2,-1
6c4fd1e4-4157-47a0-b419-b29ecb1abe27,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_2xlen1.smt2,-1
d9e95477-27ba-42eb-b25a-c97dda5e92ac,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_2xlen2.smt2,-1
dd70a6c2-a1c6-4889-bdc6-dd23282a0eb9,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_2xlen3.smt2,-1
01a438f6-fc58-4afc-a8b5-a070e8d7f6e6,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_3xlen1.smt2,-1
79f514b0-f4c4-477c-8a8d-9bf7c189e00a,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_3xlen2.smt2,-1
5cf325a7-c068-4426-bc62-1f013211d421,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv2_4xlen1.smt2,-1
c57ffd87-b39b-4e20-b3eb-91270e8192bc,vampireZ3polymulOpt,solved,23,0.769,cubes_denorm_inv3_1xlen1.smt2,0
a699817d-eb08-40b9-9203-e5cecb1ee2d6,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv3_1xlen2.smt2,-1
bcffaf9c-f059-4e9d-ac3a-be04c72d416e,vampireZ3polymulOpt,solved,24,1.058,cubes_denorm_inv3_1xlen3.smt2,0
4725f0d2-1b1f-4a7c-baab-9a0458695609,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv3_1xlen4.smt2,-1
cb94c6ac-b5bc-4a5f-ac08-17b5e99be9d7,vampireZ3polymulOpt,solved,23,0.776,cubes_denorm_inv3_2xlen1.smt2,0
a2ff850c-5fb2-474f-9b74-2564ef0ab03b,vampireZ3polymulOpt,solved,10,0.064,cubes_denorm_inv3_2xlen2.smt2,1
c3a90167-b8c2-4c57-89e4-579aec688046,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv3_2xlen3.smt2,-1
d51a3095-319f-4858-9144-2161efa5bc68,vampireZ3polymulOpt,solved,47,0.531,cubes_denorm_inv3_3xlen1.smt2,0
e3b169f8-97b9-4ea2-a989-fa408fb63ea9,vampireZ3polymulOpt,solved,24,2.385,cubes_denorm_inv3_3xlen2.smt2,0
c3443e34-ee95-4bb0-8b42-f257a5a7053d,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv3_4xlen1.smt2,-1
a06ead65-3844-4133-9184-066da80eb58d,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv4_1xlen1.smt2,-1
d480e701-798d-456f-943c-bf1ffbeab0bd,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv4_1xlen2.smt2,-1
23b33a43-fc68-4082-b01b-56628d375b45,vampireZ3polymulOpt,solved,57,0.419,cubes_denorm_inv4_1xlen3.smt2,0
f8e56264-f4a2-4d92-952d-9ac1dc9f2faf,vampireZ3polymulOpt,solved,59,0.493,cubes_denorm_inv4_1xlen4.smt2,0
4bf11323-ef02-4862-8729-58a21e61f581,vampireZ3polymulOpt,solved,24,0.37,cubes_denorm_inv4_2xlen1.smt2,0
ef3b5848-c5e1-49c5-ae63-c20619924a85,vampireZ3polymulOpt,solved,23,3.907,cubes_denorm_inv4_2xlen2.smt2,0
509986f9-b569-4710-83f7-0a556a73853b,vampireZ3polymulOpt,solved,71,0.786,cubes_denorm_inv4_2xlen3.smt2,0
9cfcfef1-7d93-4d87-90d4-2fa8bce108f8,vampireZ3polymulOpt,unsolved,-1,300,cubes_denorm_inv4_3xlen1.smt2,-1
a3d7987a-5072-4c53-8c0b-a954f957509a,vampireZ3polymulOpt,solved,78,0.595,cubes_denorm_inv4_3xlen2.smt2,0
b59c3f8e-ce8c-47a3-aca9-90848a2b5ef1,vampireZ3polymulOpt,solved,50,0.401,cubes_denorm_inv4_4xlen1.smt2,0
178ea219-11d5-43ea-947a-54569075a4e2,z3,solved,167,0.04,cubes_denorm_inv1_1xlen1.smt2,-1
0b789664-cd98-4b0f-b8de-bb40cb4b5e05,z3,solved,195,0.02,cubes_denorm_inv1_1xlen2.smt2,-1
abe590e3-7e5a-4060-864c-e6087d1b2e97,z3,solved,209,0.02,cubes_denorm_inv1_1xlen3.smt2,-1
5062c29e-6b60-4027-829a-103ff6ed046f,z3,solved,211,0.02,cubes_denorm_inv1_1xlen4.smt2,-1
ae2b3113-6d24-4d7d-8632-33c13a1253e2,z3,solved,175,0.02,cubes_denorm_inv1_2xlen1.smt2,-1
a08a88c8-f5e7-499b-88ae-60143ecefa8a,z3,solved,239,0.02,cubes_denorm_inv1_2xlen2.smt2,-1
2fd818ea-cc0b-4106-a4d0-65e19fcf48e3,z3,solved,245,0.02,cubes_denorm_inv1_2xlen3.smt2,-1
0b6e078e-be1b-4de4-9660-2648e151dd2f,z3,solved,176,0.02,cubes_denorm_inv1_3xlen1.smt2,-1
daea127e-6291-42bc-999a-f002f27fb67b,z3,solved,247,0.02,cubes_denorm_inv1_3xlen2.smt2,-1
77304db9-1397-4345-aa4b-230296abaaf9,z3,solved,173,0.02,cubes_denorm_inv1_4xlen1.smt2,-1
5922df17-ab9d-4fac-b905-de98673c7657,z3,solved,329,0.1,cubes_denorm_inv2_1xlen1.smt2,-1
9c5c5975-7b41-4368-a11a-418bf379811d,z3,solved,218,0.08,cubes_denorm_inv2_1xlen2.smt2,-1
3745b929-1a2a-4dea-9dd9-dfc51ef6311a,z3,solved,283,1.19,cubes_denorm_inv2_1xlen3.smt2,-1
340a1ba5-fbd2-4847-965a-2d0e8d0d43cd,z3,solved,286,11.19,cubes_denorm_inv2_1xlen4.smt2,-1
0d1aefce-66e2-413e-b652-d3319b44ad1a,z3,solved,293,0.2,cubes_denorm_inv2_2xlen1.smt2,-1
d8239fdf-4567-4661-ad2c-751efeee2096,z3,unsolved,0,300,cubes_denorm_inv2_2xlen2.smt2,-1
83afd916-1a6c-435f-9813-1fae12913afc,z3,unsolved,0,300,cubes_denorm_inv2_2xlen3.smt2,-1
27f8ed85-e8d5-48ef-b3e3-7f929c438e18,z3,solved,221,0.02,cubes_denorm_inv2_3xlen1.smt2,-1
f52f6562-d898-4bde-bb4d-f59b3c2aa956,z3,unsolved,0,300,cubes_denorm_inv2_3xlen2.smt2,-1
4424b8e8-3ef9-4a92-ba98-5f7e6704950b,z3,solved,224,0.25,cubes_denorm_inv2_4xlen1.smt2,-1
d8f23402-d64e-4091-a5cc-a0358c68053f,z3,solved,204,0.02,cubes_denorm_inv3_1xlen1.smt2,-1
90f480de-de24-4410-ab20-09cc3803c9d3,z3,solved,217,7.21,cubes_denorm_inv3_1xlen2.smt2,-1
68979235-257b-4683-ab5a-f4951b259e62,z3,solved,260,0.05,cubes_denorm_inv3_1xlen3.smt2,-1
fedc88b0-7b7d-48d4-ac49-18fd73c399b4,z3,solved,259,2.13,cubes_denorm_inv3_1xlen4.smt2,-1
153e86ce-750d-40a9-9986-64e6438d60a0,z3,solved,208,0.02,cubes_denorm_inv3_2xlen1.smt2,-1
8d9c623a-f58c-4ea7-a330-7757b56074be,z3,solved,221,30.31,cubes_denorm_inv3_2xlen2.smt2,-1
34792c66-0000-4ca2-90a9-f09b952a3773,z3,unsolved,0,300,cubes_denorm_inv3_2xlen3.smt2,-1
5928f6d9-d67f-4451-9aed-7c48fb313ee1,z3,solved,278,0.11,cubes_denorm_inv3_3xlen1.smt2,-1
ad346858-e280-41e4-809b-3e0863719678,z3,unsolved,0,300,cubes_denorm_inv3_3xlen2.smt2,-1
e1e9ade2-7eea-4578-9a69-bd95153164b8,z3,solved,246,0.08,cubes_denorm_inv3_4xlen1.smt2,-1
3d12db6d-8dc1-4c2a-bdac-78249699600d,z3,solved,177,0.02,cubes_denorm_inv4_1xlen1.smt2,-1
2da53d1b-08e5-4df2-bbed-53937a1674b7,z3,solved,220,0.02,cubes_denorm_inv4_1xlen2.smt2,-1
35558291-2fc8-4bea-8e30-6458bd5f22a4,z3,solved,244,0.02,cubes_denorm_inv4_1xlen3.smt2,-1
c137e917-c8a3-47cb-8a4c-ded6739fda54,z3,solved,225,0.03,cubes_denorm_inv4_1xlen4.smt2,-1
485c2159-81c2-4380-882d-8e152ef301aa,z3,solved,184,0.02,cubes_denorm_inv4_2xlen1.smt2,-1
065eeb4e-f73d-47c2-8c2c-620fda3a12d0,z3,solved,254,0.04,cubes_denorm_inv4_2xlen2.smt2,-1
820f8843-761d-4a7d-b835-61379954b933,z3,solved,266,0.02,cubes_denorm_inv4_2xlen3.smt2,-1
d3d22927-e635-40b8-9364-603442144f89,z3,solved,184,0.02,cubes_denorm_inv4_3xlen1.smt2,-1
71cca96c-b13f-4a84-89d7-1678c617549e,z3,solved,226,0.02,cubes_denorm_inv4_3xlen2.smt2,-1
d988623b-f6a2-4456-81d9-1b088a8e53e0,z3,solved,181,0.02,cubes_denorm_inv4_4xlen1.smt2,-1
8b75fe14-bacd-477e-8934-254170e5b468,vampireZ3,solved,45,0.063,eucliddiv_denorm_inv1_1xlen1.smt2,0
5659fcaf-41bf-41ee-aafe-51a54ccc54da,vampireZ3,solved,42,0.064,eucliddiv_denorm_inv1_1xlen2.smt2,0
5562c276-116b-465e-b6b0-d00455fee453,vampireZ3,solved,59,0.073,eucliddiv_denorm_inv1_1xlen3.smt2,0
dd54fc62-a3fc-49a8-97d0-c37392cf2b98,vampireZ3,solved,51,0.075,eucliddiv_denorm_inv1_1xlen4.smt2,0
301755b5-cf7c-4623-a2c2-9fb62baad71a,vampireZ3,solved,43,0.068,eucliddiv_denorm_inv1_2xlen1.smt2,0
7401db1a-21e9-4e5d-9600-4148e9c34bdb,vampireZ3,solved,53,0.062,eucliddiv_denorm_inv1_2xlen2.smt2,0
99dc6645-284a-4bf7-8ce3-0552e73e6826,vampireZ3,solved,58,0.059,eucliddiv_denorm_inv1_2xlen3.smt2,0
a8816d13-31f6-4ea7-887e-f8539d1a2017,vampireZ3,solved,46,0.058,eucliddiv_denorm_inv1_3xlen1.smt2,0
4194fc37-6afd-4b21-93aa-fe41268d8389,vampireZ3,solved,50,0.056,eucliddiv_denorm_inv1_3xlen2.smt2,0
f48f2fb7-3aed-4538-a1c3-27f920654af4,vampireZ3,solved,41,0.056,eucliddiv_denorm_inv1_4xlen1.smt2,0
40e40dc7-1311-4c99-9af1-b8492f577333,vampireZ3,solved,43,0.061,eucliddiv_denorm_inv2_1xlen1.smt2,0
db6268ef-976a-4387-8f4a-bfbec4154be2,vampireZ3,solved,51,0.064,eucliddiv_denorm_inv2_1xlen2.smt2,0
f360c6c0-cf9a-422a-83a0-ab5a848442b9,vampireZ3,solved,47,0.062,eucliddiv_denorm_inv2_1xlen3.smt2,0
